knowledge_object_id,ontology_class_id,canonical_key,title,old_state,new_state,changed,facet_summary
ko_6d4b528452c823e5,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:名义制冷量_名义制冷量_3,名义制冷量,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""Haier"", ""source_name"": ""名义制冷量"", ""value_summary"": ""3092kW""}, {""publisher"": ""Haier"", ""source_name"": ""名义制冷量"", ""value_summary"": ""3092kW""}, {""publisher"": ""Haier"", ""source_name"": ""名义制冷量"", ""value_summary"": ""2245kW""}, {""publisher"": ""Haier"", ""source_name"": ""名义制冷量"", ""value_summary"": ""2245kW""}, {""publisher"": ""Haier"", ""source_name"": ""名义制冷量"", ""value_summary"": ""92.010KCal/h""}, {""publisher"": ""Haier"", ""source_name"": ""名义制冷量"", ""value_summary"": ""92.010KCal/h""}, {""publisher"": ""Haier"", ""source_name"": ""名义制冷量"", ""value_summary"": ""92.010KCal/h""}, {""publisher"": ""Haier"", ""source_name"": ""名义制冷量"", ""value_summary"": ""193.010KCal/h""}]}"
ko_6dcaa82eaee382c8,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:r134a充注量,R134a充注量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""R134a充注量"", ""value_summary"": ""40kg""}, {""publisher"": ""美意"", ""source_name"": ""R134a充注量"", ""value_summary"": ""200kg""}, {""publisher"": ""美意"", ""source_name"": ""R134a充注量"", ""value_summary"": ""85kg""}, {""publisher"": ""美意"", ""source_name"": ""R134a充注量"", ""value_summary"": ""85kg""}]}"
ko_6de8928be335d5bb,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:输入功率_输入功率,输入功率,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""McQuay"", ""source_name"": ""输入功率"", ""value_summary"": ""486.7kW""}, {""publisher"": ""McQuay"", ""source_name"": ""输入功率"", ""value_summary"": ""218.9kW""}, {""publisher"": ""unknown"", ""source_name"": ""输入功率"", ""value_summary"": ""524.3kW""}, {""publisher"": ""unknown"", ""source_name"": ""输入功率"", ""value_summary"": ""524.3kW""}, {""publisher"": ""unknown"", ""source_name"": ""输入功率"", ""value_summary"": ""556.7kW""}, {""publisher"": ""unknown"", ""source_name"": ""输入功率"", ""value_summary"": ""556.7kW""}, {""publisher"": ""unknown"", ""source_name"": ""输入功率"", ""value_summary"": ""138.8kW""}, {""publisher"": ""unknown"", ""source_name"": ""输入功率"", ""value_summary"": ""334.8kW""}]}"
ko_6eff5add47a676d5,centrifugal_chiller,hvac:centrifugal_chiller:parameter:微机控制系统记录运行曲线天数,微机控制系统记录运行曲线天数,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""微机控制系统记录运行曲线天数"", ""value_summary"": ""15天""}, {""publisher"": ""unknown"", ""source_name"": ""微机控制系统记录故障事件天数"", ""value_summary"": ""180天""}, {""publisher"": ""unknown"", ""source_name"": ""微机控制系统故障记录容量"", ""value_summary"": ""1200次""}]}"
ko_6f663f9dfb4711a1,ahu,hvac:ahu:operational_sequence:dual_fan_dual_duct_heating_vav_ahu_supply_air_temperature_setpoint_reset,Dual-Fan Dual-Duct Heating VAV AHU Supply Air Temperature Setpoint Reset,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": null, ""source_name"": ""Dual-Fan Dual-Duct Heating VAV AHU Supply Air Temperature Setpoint Reset"", ""value_summary"": ""Dual-Fan Dual-Duct Heating VAV AHU Supply Air Temperature Setpoint Reset""}, {""publisher"": null, ""source_name"": ""Supply Air Temperature Setpoint during Warmup and Setback Modes"", ""value_summary"": ""Supply Air Temperature Setpoint during Warmup and Setback Modes""}]}"
ko_6f69d8d468436df2,centrifugal_chiller,hvac:centrifugal_chiller:parameter:控制模式设定,控制模式设定,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""格力"", ""source_name"": ""控制模式设定"", ""value_summary"": ""控制模式设定""}, {""publisher"": ""unknown"", ""source_name"": ""控制模式设定"", ""value_summary"": ""远程""}, {""publisher"": ""unknown"", ""source_name"": ""控制模式设定"", ""value_summary"": ""远程""}]}"
ko_6f7f39dad1d8f56a,ahu,hvac:ahu:performance_spec:消声器动态插入损失,消声器动态插入损失,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""消声器动态插入损失"", ""value_summary"": ""消声器动态插入损失""}, {""publisher"": ""麦克维尔"", ""source_name"": ""动态插入损失"", ""value_summary"": ""动态插入损失""}]}"
ko_6f95bbb4125da842,centrifugal_chiller,hvac:centrifugal_chiller:parameter:最大冷冻水流量_mef,最大冷冻水流量 (MEF),material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""日立"", ""source_name"": ""最大冷冻水流量 (MEF)"", ""value_summary"": ""38, 45, 57, 75, 88, 95, 115, 130, 170, 200, 234, 312m³/h""}, {""publisher"": ""日立"", ""source_name"": ""最小冷冻水流量 (mef)"", ""value_summary"": ""11, 13, 16, 26, 30, 30, 47, 47, 56, 60, 119, 159m³/h""}]}"
ko_701d15f00d9c06eb,screw_chiller,hvac:screw_chiller:parameter:空调水泵提前开,空调水泵提前开,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""空调水泵提前开"", ""value_summary"": ""3m""}, {""publisher"": ""unknown"", ""source_name"": ""空调水泵延时关"", ""value_summary"": ""5m""}]}"
ko_708dbd257d1af7db,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:机组最大运行电流,机组最大运行电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""机组最大运行电流"", ""value_summary"": ""4700A""}, {""publisher"": ""unknown"", ""source_name"": ""机组最大运行电流"", ""value_summary"": ""610A""}, {""publisher"": ""unknown"", ""source_name"": ""机组最大运行电流"", ""value_summary"": ""930.6A""}, {""publisher"": ""unknown"", ""source_name"": ""机组最大运行电流"", ""value_summary"": ""35.57A""}, {""publisher"": ""unknown"", ""source_name"": ""机组最大运行电流"", ""value_summary"": ""262.4A""}, {""publisher"": ""unknown"", ""source_name"": ""机组最大运行电流"", ""value_summary"": ""672.7A""}]}"
ko_70b83686633c9cbf,water_source_heat_pump,hvac:water_source_heat_pump:parameter:氯离子cl,氯离子Cl⁻,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""氯离子Cl⁻"", ""value_summary"": ""< 200mg(Cl⁻)/L""}, {""publisher"": ""unknown"", ""source_name"": ""氯离子 Cl⁻"", ""value_summary"": ""<50Mg (Cl⁻) /L""}, {""publisher"": ""unknown"", ""source_name"": ""氯离子 Cl-"", ""value_summary"": ""<50Mg (Cl-) /L""}]}"
ko_71477ba1edb51a6c,standard_reference,hvac:standard_reference:performance_spec:minimum_afue,Minimum AFUE,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""Minimum AFUE"", ""value_summary"": ""Minimum AFUE""}, {""publisher"": ""ASHRAE"", ""source_name"": ""AFUE"", ""value_summary"": ""AFUE""}]}"
ko_71548d468fa9f92e,,hvac::performance_spec:机组外形尺寸_机组外形尺寸,机组外形尺寸,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""机组外形尺寸"", ""value_summary"": ""495mm""}, {""publisher"": ""美意"", ""source_name"": ""机组外形尺寸"", ""value_summary"": ""950mm""}, {""publisher"": ""美意"", ""source_name"": ""机组外形尺寸"", ""value_summary"": ""750mm""}, {""publisher"": ""特灵"", ""source_name"": ""机组外形尺寸"", ""value_summary"": ""995x390x1398mm""}, {""publisher"": ""特灵"", ""source_name"": ""机组外形尺寸"", ""value_summary"": ""995x390x1398mm""}, {""publisher"": ""特灵"", ""source_name"": ""机组外形尺寸"", ""value_summary"": ""995x390x1398mm""}, {""publisher"": ""特灵"", ""source_name"": ""机组外形尺寸"", ""value_summary"": ""995x390x1398mm""}, {""publisher"": ""特灵"", ""source_name"": ""机组外形尺寸"", ""value_summary"": ""995x390x1398mm""}]}"
ko_717a8883816d7b5c,standard_reference,hvac:standard_reference:parameter:mine_reject_wet_bulb_temperature,Mine reject wet-bulb temperature,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""Mine reject wet-bulb temperature"", ""value_summary"": ""Mine reject wet-bulb temperature""}, {""publisher"": ""ASHRAE"", ""source_name"": ""wet_bulb_lapse_rate"", ""value_summary"": ""wet_bulb_lapse_rate""}]}"
ko_718f07f3f984e8d5,centrifugal_chiller,hvac:centrifugal_chiller:parameter:蒸发器制冷剂动作点温度差值,蒸发器制冷剂动作点温度差值,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂动作点温度差值"", ""value_summary"": ""2 / 3℃ / °F""}, {""publisher"": ""Carrier"", ""source_name"": ""制冷剂报警温度(载冷剂为盐水)"", ""value_summary"": ""-18-4℃""}, {""publisher"": ""Carrier"", ""source_name"": ""制冷剂报警温度(载冷剂为盐水)"", ""value_summary"": ""-18-4℃""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂低温报警点 (Evaporator Refrigerant Trippoint)"", ""value_summary"": ""SETUP1℃""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂低温报警点 (Evaporator Refrigerant Trippoint)"", ""value_summary"": ""SETUP1 – 通常设定在设计温度以下1.7℃（3F）℃""}]}"
ko_71b48b2fa6b4bcf7,ahu,hvac:ahu:parameter:给水水质,给水水质,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""给水水质"", ""value_summary"": ""自来水, 纯净水""}, {""publisher"": ""unknown"", ""source_name"": ""给水水质"", ""value_summary"": ""自来水，纯净水""}]}"
ko_71f2866e00916457,ahu,hvac:ahu:operational_sequence:vav_damper_modulation,VAV Damper Modulation,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": null, ""source_name"": ""VAV Damper Modulation"", ""value_summary"": ""VAV Damper Modulation""}, {""publisher"": null, ""source_name"": ""VAV Damper Modulation"", ""value_summary"": ""VAV Damper Modulation""}, {""publisher"": null, ""source_name"": ""VAV Damper Modulation to Maintain Airflow Setpoint"", ""value_summary"": ""VAV Damper Modulation to Maintain Airflow Setpoint""}, {""publisher"": null, ""source_name"": ""VAV Damper Modulation to Maintain Primary Airflow Setpoint"", ""value_summary"": ""VAV Damper Modulation to Maintain Primary Airflow Setpoint""}]}"
ko_71f8b988d9ca626f,screw_chiller,hvac:screw_chiller:parameter:冷凝器压力,冷凝器压力,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""冷凝器压力"", ""value_summary"": ""氟系统的高压压力值与低压压力值之差不应少于 ±100KPaKPa""}, {""publisher"": ""顿汉布什"", ""source_name"": ""冷却塔风机开启冷凝压力"", ""value_summary"": ""1310kPa""}, {""publisher"": ""顿汉布什"", ""source_name"": ""冷却塔风机关闭冷凝压力"", ""value_summary"": ""1170kPa""}]}"
ko_72402d7a14f453b3,ahu,hvac:ahu:performance_spec:机外余压,机外余压,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""特灵"", ""source_name"": ""机外余压"", ""value_summary"": ""300Pa""}, {""publisher"": ""特灵"", ""source_name"": ""机外余压"", ""value_summary"": ""300Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压"", ""value_summary"": ""160Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压"", ""value_summary"": ""260Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压"", ""value_summary"": ""100Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压"", ""value_summary"": ""200Pa""}]}"
ko_724b3ec6d034c43e,centrifugal_chiller,hvac:centrifugal_chiller:fault_code:启动过频报警,启动过频报警,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""Carrier"", ""source_name"": ""启动过频报警"", ""value_summary"": ""8次次/12小时""}, {""publisher"": ""格力"", ""source_name"": ""频繁启停保护"", ""value_summary"": ""频繁启停保护""}, {""publisher"": ""格力"", ""source_name"": ""频繁启停禁止开机"", ""value_summary"": ""频繁启停禁止开机""}]}"
ko_726092fc57b5a973,standard_reference,hvac:standard_reference:parameter:merv_filter_application_for_1_0_3_0_m_particles,MERV filter application for 1.0-3.0 µm particles,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""MERV filter application for 1.0-3.0 µm particles"", ""value_summary"": ""MERV filter application for 1.0-3.0 µm particles""}, {""publisher"": ""ASHRAE"", ""source_name"": ""MERV filter application for >10.0 µm particles"", ""value_summary"": ""MERV filter application for >10.0 µm particles""}]}"
ko_72bc8a575e66fc0b,,hvac::performance_spec:综合性能,综合性能,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""综合性能"", ""value_summary"": ""8.87COP""}, {""publisher"": ""麦克维尔"", ""source_name"": ""综合性能"", ""value_summary"": ""6.63COP""}, {""publisher"": ""麦克维尔"", ""source_name"": ""综合性能 COP"", ""value_summary"": ""8.88""}, {""publisher"": ""麦克维尔"", ""source_name"": ""综合性能 COP"", ""value_summary"": ""6.71""}]}"
ko_72ef6c49120dd3b6,centrifugal_chiller,hvac:centrifugal_chiller:parameter:气密性试验压力,气密性试验压力,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""格力"", ""source_name"": ""气密性试验压力"", ""value_summary"": ""气密性试验压力""}, {""publisher"": ""unknown"", ""source_name"": ""气密性试验压力"", ""value_summary"": ""1.15MPaMPa""}]}"
ko_739cdd8d4e6eae05,screw_chiller,hvac:screw_chiller:performance_spec:制冰量,制冰量,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""制冰量"", ""value_summary"": ""144kW""}, {""publisher"": ""美意"", ""source_name"": ""制冰输入功率"", ""value_summary"": ""40kW""}, {""publisher"": ""美意"", ""source_name"": ""制冰量"", ""value_summary"": ""719kW""}, {""publisher"": ""美意"", ""source_name"": ""制冰输入功率"", ""value_summary"": ""192kW""}, {""publisher"": ""美意"", ""source_name"": ""制冰冷量"", ""value_summary"": ""144kW""}, {""publisher"": ""美意"", ""source_name"": ""制冰冷量"", ""value_summary"": ""595kW""}, {""publisher"": ""美意"", ""source_name"": ""制冰输入功率"", ""value_summary"": ""162kW""}]}"
ko_73ddff86b4eddb96,air_cooled_modular_heat_pump,hvac:air_cooled_modular_heat_pump:performance_spec:制冷消耗功率,制冷消耗功率,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""特灵"", ""source_name"": ""制冷消耗功率"", ""value_summary"": ""3.830kW""}, {""publisher"": ""特灵"", ""source_name"": ""制冷消耗功率"", ""value_summary"": ""2.580kW""}, {""publisher"": ""特灵"", ""source_name"": ""制冷消耗功率"", ""value_summary"": ""5.459kW""}, {""publisher"": ""特灵"", ""source_name"": ""制冷消耗功率"", ""value_summary"": ""4.642kW""}]}"
ko_73fd39c6ed59ffb0,water_source_heat_pump,hvac:water_source_heat_pump:parameter:部分热回收功能,部分热回收功能,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""部分热回收功能"", ""value_summary"": ""允许""}, {""publisher"": ""unknown"", ""source_name"": ""全热回收模式设定"", ""value_summary"": ""手动""}, {""publisher"": ""unknown"", ""source_name"": ""全热回收定时设定"", ""value_summary"": ""进入""}, {""publisher"": ""unknown"", ""source_name"": ""全热回收模式设定"", ""value_summary"": ""手动""}, {""publisher"": ""unknown"", ""source_name"": ""全热回收定时设定"", ""value_summary"": ""进入""}, {""publisher"": ""unknown"", ""source_name"": ""部分热回收功能"", ""value_summary"": ""禁止""}]}"
ko_7401a71cdf0e021d,,hvac::performance_spec:u型折流板,U型折流板,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""U型折流板"", ""value_summary"": ""3""}, {""publisher"": ""麦克维尔"", ""source_name"": ""U型折流板"", ""value_summary"": ""6""}, {""publisher"": ""麦克维尔"", ""source_name"": ""U型折流板"", ""value_summary"": ""12""}]}"
ko_745f6e8514cc3813,screw_chiller,hvac:screw_chiller:parameter:出水温度外电压调节范围,出水温度外电压调节范围,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""顿汉布什"", ""source_name"": ""出水温度外电压调节范围"", ""value_summary"": ""0~10VDC""}, {""publisher"": ""顿汉布什"", ""source_name"": ""爬坡控制出水温度死区范围"", ""value_summary"": ""±3.0℃""}]}"
