knowledge_object_id,title,old_ontology_class_id,new_ontology_class_id,old_canonical_key,new_canonical_key,primary_doc_id,primary_file_name
ko_ef851f5b2725f90c,冷却水流量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:冷却水流量_冷却水流量,hvac:screw_chiller:performance_spec:冷却水流量_3,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_ef9d18f83b24925f,机组运行重量kg,,screw_chiller,hvac::performance_spec:机组运行重量_机组运行重量kg,hvac:screw_chiller:performance_spec:机组运行重量kg,doc_9b62f6bb79334703,水冷螺杆式冷水机组满液r22E系列P-MSW-1310-V1.3-P.pdf
ko_efe488bdbcc63938,输入功率,,screw_chiller,hvac::performance_spec:hvac::performance_spec:输入功率_输入功率_5,hvac:screw_chiller:performance_spec:输入功率_4,doc_fd0c92db05ea4570,MC系列H高效空气源螺杆式热泵机组.pdf
ko_eff82db5737a9c85,名义工况制冷源水侧进出水温度,,screw_chiller,hvac::performance_spec:名义工况制冷源水侧进出水温度,hvac:screw_chiller:performance_spec:名义工况制冷源水侧进出水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_f035c715283cde38,制冷量,,centrifugal_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_10,hvac:centrifugal_chiller:performance_spec:制冷量_3,doc_61856ab3e0514e0a,MC系列高效变频离心机样本DJ-17-LC-01A.pdf
ko_f0a66f0522314dd5,冷冻水压降,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:冷冻水压降_冷冻水压降_2,hvac:water_source_heat_pump:performance_spec:冷冻水压降,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_f0e422ecd081950b,电源侧运转电流,,water_source_heat_pump,hvac::performance_spec:电源侧运转电流,hvac:water_source_heat_pump:performance_spec:电源侧运转电流_2,doc_5faa3373b945486d,ETW离心高温水源热泵技术手册（73页）.pdf
ko_f110689793022715,加湿量,,ahu,hvac::performance_spec:hvac::performance_spec:加湿量_加湿量_2,hvac:ahu:performance_spec:加湿量_2,doc_37a7f7eb789048cc,5-吊顶热回收空气处理机组.pdf
ko_f11eee1e37c28392,能效等级,,screw_chiller,hvac::performance_spec:能效等级,hvac:screw_chiller:performance_spec:能效等级_2,doc_c964d83ab5794b32,H-A高效降膜定频螺杆.pdf
ko_f1b8c21ed99559b4,热回收量,,water_source_heat_pump,hvac::performance_spec:热回收量,hvac:water_source_heat_pump:performance_spec:热回收量_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_f30403e331e09e20,制冰输入功率,,screw_chiller,hvac::performance_spec:制冰输入功率,hvac:screw_chiller:performance_spec:制冰输入功率,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_f33342be04129a17,WPS.CDFST启动范围 - 冷却水出水温度,,water_source_heat_pump,hvac::performance_spec:wps_cdfst启动范围_冷却水出水温度,hvac:water_source_heat_pump:performance_spec:wps_cdfst启动范围_冷却水出水温度,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_f3b9c2b4407f0d94,运行重量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:运行重量_运行重量,hvac:screw_chiller:performance_spec:运行重量_4,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_f3dff973c58867a6,运行重量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:运行重量_运行重量_2,hvac:screw_chiller:performance_spec:运行重量_5,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_f46194e2bc9735bf,比热,,screw_chiller,hvac::performance_spec:key_0483d36dd4,hvac:screw_chiller:performance_spec:比热,doc_552685ec8e6f4d83,螺杆机PFS-C007_CH1707-3000-A（新）.pdf
ko_f4a038a768f6a1a1,水量,,ahu,hvac::performance_spec:水流量_key_9977379a94,hvac:ahu:performance_spec:水量_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_f4e07a94eb535a34,制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_6,hvac:screw_chiller:performance_spec:制冷量_10,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_f4fd49994047e692,制冷量,,air_cooled_modular_heat_pump,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_18,hvac:air_cooled_modular_heat_pump:performance_spec:制冷量,doc_182078164f644141,风冷冷水（热泵）空调热水机组2015JC16--CGHR14BH.pdf
ko_f52229c54444cb81,承重重量,,air_cooled_modular_heat_pump,hvac::performance_spec:承重重量,hvac:air_cooled_modular_heat_pump:performance_spec:承重重量_2,doc_9650969ce6cb4585,风冷冷水(热泵)机组06001-2015LK1870--CGHR12BNAR--A2015CCC0703-2136900 (1).pdf
ko_f5440db8d8bbfa84,额定功耗,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:额定功耗,hvac:water_source_heat_pump:performance_spec:额定功耗_2,doc_5faa3373b945486d,ETW离心高温水源热泵技术手册（73页）.pdf
ko_f573481b14d4d884,功率,,ahu,hvac::performance_spec:key_a89cb40064,hvac:ahu:performance_spec:功率,doc_37a7f7eb789048cc,5-吊顶热回收空气处理机组.pdf
ko_f5f9e8b5ccb1c6b0,余热回收 制热量,,screw_chiller,hvac::performance_spec:余热回收_制热量,hvac:screw_chiller:performance_spec:余热回收_制热量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_f601570189eb9382,全热回收 水流量,,screw_chiller,hvac::performance_spec:全热回收_水流量,hvac:screw_chiller:performance_spec:全热回收_水流量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_f6a5b950b7440ead,全热回收换热器可选 水流量,,screw_chiller,hvac::performance_spec:全热回收换热器可选_水流量,hvac:screw_chiller:performance_spec:全热回收换热器可选_水流量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_f6ca3fab0de3eb64,制冷回路吸气侧和排气侧的允许工作过压,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷回路吸气侧和排气侧的允许工作过压,hvac:air_cooled_modular_heat_pump:performance_spec:制冷回路吸气侧和排气侧的允许工作过压_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_f6dbdacc9843329e,供电电压,,screw_chiller,hvac::performance_spec:供电电压,hvac:screw_chiller:performance_spec:供电电压_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_f7180b544e61aa94,蒸发器水压降,,screw_chiller,hvac::performance_spec:蒸发器水压降_蒸发器水压降_3,hvac:screw_chiller:performance_spec:蒸发器水压降_4,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_f786e5cd80c22e44,标准工况: 进水温度,,ahu,hvac::performance_spec:标准工况_进水温度,hvac:ahu:performance_spec:标准工况_进水温度_2,doc_4e98e79467814520,空气处理机组（超薄吊顶_青锋系列）p-MAH-V1.1-P.pdf
ko_f78edeed9bcb0fd9,输入功率,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:输入功率_输入功率_2,hvac:water_source_heat_pump:performance_spec:输入功率_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_f808aae9311ff221,名义工况全热回收源水侧进水温度,,water_source_heat_pump,hvac::performance_spec:名义工况全热回收源水侧进水温度,hvac:water_source_heat_pump:performance_spec:名义工况全热回收源水侧进水温度_2,doc_0e16ceb13bee492b,MWH1109XH01水水螺杆式水源热泵机组（c系列R134a）_11.9.14-1.pdf
ko_f81251ac89a55229,风机类型,,centrifugal_chiller,hvac::performance_spec:风机类型,hvac:centrifugal_chiller:performance_spec:风机类型,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_f86bb3baafc99182,电压相不平衡,,centrifugal_chiller,hvac::performance_spec:电压相不平衡,hvac:centrifugal_chiller:performance_spec:电压相不平衡,doc_6de9539b3c82422e,10_麦克维尔两级压缩离心式冷水机组_WTC.pdf
ko_f87dce2d7b483c21,热泵制热最大负荷工况使用侧出口水温,,centrifugal_chiller,hvac::performance_spec:热泵制热最大负荷工况使用侧出口水温,hvac:centrifugal_chiller:performance_spec:热泵制热最大负荷工况使用侧出口水温,doc_9cd6680a1a704130,CC系列离心机组.pdf
ko_fa62d53216cb84c3,加湿器新风工况,,ahu,hvac::performance_spec:加湿器新风工况,hvac:ahu:performance_spec:加湿器新风工况_2,doc_6a66ce78e29e4d84,VAE-2404-组合式空调机组-落地系列.pdf
ko_fac909125a230dda,制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_4,hvac:screw_chiller:performance_spec:制冷量_11,doc_34e59fab0b494f7d,08_麦克维尔单螺杆式冷水机组_WHS.C.pdf
ko_fb3a8e3dc9fbb89f,R134a充注量,,screw_chiller,hvac::performance_spec:r134a充注量_r134a充注量,hvac:screw_chiller:performance_spec:r134a充注量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_fb654e296e786799,fan balancing,,ahu,hvac::performance_spec:fan_balancing,hvac:ahu:performance_spec:fan_balancing_2,doc_caaa2ea18c4a49de,daikin_ah_models_ahu_technical_catalog_air_handling_unit_ah_models_pdf.pdf
ko_fb6553876a974712,电机星三角转换电流,,centrifugal_chiller,hvac::performance_spec:电机星三角转换电流,hvac:centrifugal_chiller:performance_spec:电机星三角转换电流_2,doc_61856ab3e0514e0a,MC系列高效变频离心机样本DJ-17-LC-01A.pdf
ko_fbd36419a2a54959,最高出水温度,,water_source_heat_pump,hvac::performance_spec:名义工况下_生活热水出水温度_最高出水温度,hvac:water_source_heat_pump:performance_spec:最高出水温度_2,doc_ca9bf7b44c414517,满液螺杆式水地源热泵样本DJ-17-CD-01A.pdf
ko_fc4416345e549612,实用制热输入功率,,screw_chiller,hvac::performance_spec:实用制热输入功率,hvac:screw_chiller:performance_spec:实用制热输入功率_2,doc_e2b7a25c54bb445c,MWH1109XH01水水螺杆冷水机组（C系列R22）.pdf
ko_fcf01eadef9334c3,热水进/出水温度,,ahu,hvac::performance_spec:热水进_出水温度,hvac:ahu:performance_spec:热水进_出水温度,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_fd08200d99c79993,密度,,screw_chiller,hvac::performance_spec:key_f90554a29e,hvac:screw_chiller:performance_spec:密度,doc_552685ec8e6f4d83,螺杆机PFS-C007_CH1707-3000-A（新）.pdf
ko_fd902d64201b8b18,机身厚度,,ahu,hvac::performance_spec:机身厚度,hvac:ahu:performance_spec:机身厚度_2,doc_ae0d6a9533d64270,quanrejioahuanqi.pdf
ko_fdda3fbe6156dd39,油分离效率,,screw_chiller,hvac::performance_spec:油分离效率,hvac:screw_chiller:performance_spec:油分离效率_2,doc_aa52339cfea4496c,高效降膜变频水冷螺杆.pdf
ko_fe42461dc862c81d,制冷名义工况使用侧出口水温,,centrifugal_chiller,hvac::performance_spec:制冷名义工况使用侧出口水温,hvac:centrifugal_chiller:performance_spec:制冷名义工况使用侧出口水温_2,doc_9cd6680a1a704130,CC系列离心机组.pdf
ko_fe64ebf9ef6846c3,温度效率（冷）,,ahu,hvac::performance_spec:温度效率_冷,hvac:ahu:performance_spec:温度效率_冷_2,doc_ae0d6a9533d64270,quanrejioahuanqi.pdf
